Date,Open,High,Low,Close,Adj Close,Volume
2021-09-28,215.119995,215.119995,210.509995,211.309998,208.400589,311700
2021-09-29,212.419998,212.460007,209.300003,209.380005,206.497177,155100
2021-09-30,208.279999,210.470001,207.779999,209.119995,206.240738,307400
2021-10-01,209.830002,210.470001,207.589996,209.190002,206.309799,119400
2021-10-04,207.839996,208.259995,205.690002,207.240005,204.386642,230800
2021-10-05,206.720001,211.289993,206.330002,209.710007,206.822647,227100
2021-10-06,206.149994,208.059998,206.000000,207.580002,204.721970,165900
2021-10-07,209.470001,212.470001,209.339996,211.220001,208.311829,216800
2021-10-08,212.220001,214.919998,211.869995,212.899994,209.968704,229700
2021-10-11,213.360001,217.160004,212.550003,215.160004,212.197586,408500
2021-10-12,215.699997,217.389999,215.039993,215.619995,212.651245,217900
2021-10-13,217.020004,217.020004,213.845001,214.050003,211.102875,472400
2021-10-14,217.869995,223.399994,217.139999,223.339996,220.264969,319700
2021-10-15,222.729996,224.429993,222.089996,224.419998,221.330093,274500
2021-10-18,222.119995,223.179993,221.160004,222.399994,219.337906,147900
2021-10-19,223.740005,225.809998,223.460007,224.690002,221.596375,265200
2021-10-20,224.389999,224.820007,222.869995,223.039993,219.969101,198300
2021-10-21,224.039993,225.699997,223.669998,224.610001,221.517471,115100
2021-10-22,224.399994,224.490005,222.240005,223.000000,219.929642,124800
2021-10-25,227.360001,232.774994,226.419998,231.009995,227.829361,398000
2021-10-26,236.320007,236.520004,229.899994,230.000000,226.833267,894600
2021-10-27,230.639999,232.830002,230.000000,231.440002,228.253448,284500
2021-10-28,236.300003,238.000000,234.529999,235.059998,231.823608,516100
2021-10-29,235.160004,237.539993,235.020004,237.169998,233.904541,874500
2021-11-01,241.350006,244.119995,238.899994,239.740005,236.439163,834500
2021-11-02,240.059998,249.009995,239.389999,248.809998,245.384277,601700
2021-11-03,261.670013,261.959991,253.589996,255.679993,252.159698,1116900
2021-11-04,256.450012,258.320007,254.759995,257.329987,253.786957,405800
2021-11-05,266.220001,266.670013,261.519989,262.519989,258.905518,628700
2021-11-08,262.359985,263.940002,260.730011,260.730011,257.140167,285800
2021-11-09,260.880005,261.000000,256.285004,256.670013,253.136078,381700
2021-11-10,254.949997,256.880005,252.720001,252.979996,249.496872,428500
2021-11-11,256.140015,258.440002,255.059998,258.100006,254.546402,353000
2021-11-12,259.799988,260.946991,258.299988,258.570007,255.009918,330100
2021-11-15,260.190002,260.290009,258.279999,258.850006,255.286057,139700
2021-11-16,258.660004,259.744995,257.480011,257.890015,254.339264,195500
2021-11-17,263.519989,268.500000,262.279999,266.279999,262.613770,851600
2021-11-18,266.839996,267.450012,264.420013,265.799988,262.140350,362600
2021-11-19,268.799988,271.899994,268.140015,271.309998,267.574493,456700
2021-11-22,275.369995,278.779999,273.000000,275.299988,271.509552,724300
2021-11-23,271.380005,271.799988,264.959991,266.959991,263.284363,516500
2021-11-24,264.059998,268.855011,263.899994,268.329987,264.635498,257900
2021-11-26,264.540009,265.890015,261.230011,262.709991,259.092896,273900
2021-11-29,266.100006,267.820007,265.070007,265.769989,262.110748,224500
2021-11-30,266.420013,267.660004,259.709991,260.459991,256.873871,380800
2021-12-01,263.720001,264.589996,256.850006,256.859985,253.323441,364100
2021-12-02,260.399994,263.750000,260.230011,262.480011,258.866058,465000
2021-12-03,261.899994,262.589996,256.799988,258.809998,255.246613,284600
2021-12-06,258.890015,261.320007,256.869995,258.529999,254.970459,367000
2021-12-07,263.640015,266.997986,263.149994,265.899994,262.238983,290100
2021-12-08,267.720001,268.420013,264.078003,267.070007,263.392883,288200
2021-12-09,263.549988,264.299988,259.755005,260.250000,256.666779,313700
2021-12-10,259.799988,261.500000,258.850006,261.299988,257.702301,413600
2021-12-13,259.880005,260.809998,257.709991,258.399994,254.842239,192600
2021-12-14,256.260010,256.739990,251.889999,253.309998,249.822311,449800
2021-12-15,258.500000,260.519989,255.910004,260.470001,256.883728,605800
2021-12-16,259.130005,260.040009,256.010010,256.579987,253.047287,301200
2021-12-17,253.800003,256.299988,252.270996,252.509995,249.033340,442000
2021-12-20,250.440002,251.059998,247.684998,249.600006,246.163406,520400
2021-12-21,249.399994,249.970001,246.839996,249.020004,245.591400,456100
2021-12-22,247.300003,251.649994,247.020004,250.699997,247.248260,243100
2021-12-23,250.000000,254.479996,249.839996,253.460007,249.970276,223300
2021-12-27,254.679993,258.559998,254.279999,258.140015,254.585846,169000
2021-12-28,258.309998,258.692993,257.100006,257.500000,253.954636,142300
2021-12-29,256.500000,258.089996,255.229996,257.799988,254.250488,119400
2021-12-30,257.049988,259.690002,256.760010,256.829987,253.293854,168200
2021-12-31,256.640015,260.429993,256.640015,258.820007,255.256454,133000
2022-01-03,259.399994,259.869995,256.839996,259.489990,255.917221,192600
2022-01-04,261.779999,271.950012,261.779999,269.190002,265.483704,691900
2022-01-05,268.670013,268.809998,262.190002,262.790009,259.171814,278700
2022-01-06,262.489990,263.040009,259.000000,261.579987,257.978455,302000
2022-01-07,257.519989,258.600006,254.119995,257.019989,253.481247,276600
2022-01-10,252.029999,254.580002,249.169998,254.220001,250.719803,586800
2022-01-11,251.539993,254.679993,250.110001,254.339996,250.838150,331200
2022-01-12,256.660004,259.500000,256.260010,258.410004,254.852112,240700
2022-01-13,256.079987,257.940002,250.860001,251.009995,247.554001,251900
2022-01-14,246.399994,247.259995,242.500000,245.389999,242.011368,346500
2022-01-18,238.479996,239.735001,236.199997,236.649994,233.391693,326100
2022-01-19,241.250000,242.110001,237.914993,239.080002,235.788254,448800
2022-01-20,240.240005,243.300003,236.259995,236.600006,233.342407,293500
2022-01-21,234.179993,235.770004,231.889999,232.309998,229.111450,391200
2022-01-24,227.070007,231.729996,221.427994,231.720001,228.529587,476200
2022-01-25,225.440002,229.350006,224.169998,226.660004,223.539261,385500
2022-01-26,228.050003,232.869995,224.169998,226.259995,223.144760,406100
2022-01-27,225.479996,225.589996,220.539993,221.119995,218.075531,400100
2022-01-28,222.559998,226.979996,221.000000,226.979996,223.854843,280200
2022-01-31,225.520004,232.119995,225.229996,230.960007,227.780060,818600
2022-02-01,233.990005,235.710007,231.179993,235.490005,232.247681,551400
2022-02-02,237.000000,239.059998,235.369995,238.410004,235.127487,551800
2022-02-03,232.649994,235.009995,229.279999,229.529999,226.369736,288700
2022-02-04,227.740005,231.539993,226.649994,230.130005,226.961487,268300
2022-02-07,225.949997,228.179993,224.059998,225.520004,222.414963,577700
2022-02-08,221.350006,228.039993,220.080002,227.089996,223.963318,578400
2022-02-09,231.899994,234.505005,231.059998,233.800003,230.580963,345400
2022-02-10,225.100006,229.419998,224.229996,224.500000,221.408997,443900
2022-02-11,222.500000,223.979996,216.190002,218.169998,215.166153,773100
2022-02-14,217.720001,219.889999,216.529999,218.210007,215.205597,433400
2022-02-15,224.779999,226.100006,223.550995,224.240005,221.152588,357900
2022-02-16,223.539993,224.770004,221.130005,224.070007,220.984924,241500
2022-02-17,225.570007,225.604996,220.970001,220.970001,217.927597,196500
2022-02-18,221.220001,222.130005,219.160004,220.380005,217.345718,256300
2022-02-22,217.000000,219.899994,214.039993,216.429993,213.450104,344200
2022-02-23,221.029999,221.449997,215.070007,215.300003,212.335663,301200
2022-02-24,204.880005,215.875000,204.300003,215.550003,212.582230,732800
2022-02-25,212.199997,215.460007,210.300003,213.419998,210.481552,460300
2022-02-28,212.039993,218.000000,211.679993,215.309998,212.345535,376300
2022-03-01,214.899994,215.369995,207.630005,208.479996,205.609558,357700
2022-03-02,208.979996,211.266006,208.029999,210.059998,207.167816,321300
2022-03-03,211.080002,211.380005,203.389999,203.740005,200.934830,341100
2022-03-04,200.710007,201.190002,196.679993,198.410004,195.678207,753800
2022-03-07,195.279999,195.899994,181.339996,183.250000,180.726929,941700
2022-03-08,186.699997,188.929993,178.869995,181.479996,178.981308,1001300
2022-03-09,195.910004,199.199997,193.514999,197.720001,194.997726,731900
2022-03-10,193.800003,194.520004,189.770004,192.960007,190.303253,658200
2022-03-11,195.259995,195.539993,189.750000,190.449997,187.827805,459500
2022-03-14,194.490005,197.001999,192.240005,192.929993,190.273651,423600
2022-03-15,193.449997,195.300003,192.509003,195.199997,192.512405,275800
2022-03-16,201.320007,209.059998,201.240005,208.899994,206.023773,631900
2022-03-17,204.880005,209.720001,204.600006,209.529999,206.645096,376200
2022-03-18,204.820007,210.520004,204.800003,209.610001,206.723999,359500
2022-03-21,210.000000,210.335999,205.580002,207.539993,204.682495,263500
2022-03-22,211.110001,214.949997,211.110001,212.389999,209.465729,621500
2022-03-23,210.009995,210.479996,207.470001,207.880005,205.017838,518900
2022-03-24,209.899994,213.789993,208.610001,213.119995,210.185684,322800
2022-03-25,214.160004,214.559998,210.729996,213.339996,210.402649,296700
2022-03-28,215.000000,217.029999,213.210007,214.440002,211.487503,385400
2022-03-29,224.240005,225.580002,219.080002,222.889999,219.821152,586500
2022-03-30,222.389999,224.399994,219.970001,221.190002,218.144562,362500
2022-03-31,222.320007,222.960007,217.919998,218.089996,215.087250,462800
2022-04-01,220.429993,221.820007,218.360001,221.080002,218.036072,264600
2022-04-04,229.619995,232.139999,228.240005,231.429993,228.243561,754700
2022-04-05,228.839996,230.279999,224.649994,225.779999,222.671371,620100
2022-04-06,221.240005,221.850006,218.000000,220.199997,217.168198,553800
2022-04-07,221.360001,222.300003,216.899994,221.399994,218.351669,458800
2022-04-08,217.919998,222.279999,217.740005,219.509995,216.487701,356400
2022-04-11,219.240005,223.300003,218.580002,220.759995,217.720474,595200
2022-04-12,225.710007,226.559998,220.380005,221.710007,218.657410,369300
2022-04-13,218.220001,223.960007,218.106003,223.470001,220.393173,235400
2022-04-14,223.740005,224.759995,219.335007,219.990005,216.961090,275300
2022-04-18,219.990005,222.610001,219.000000,220.500000,217.464081,190000
2022-04-19,217.820007,222.970001,217.479996,222.850006,221.255753,261500
2022-04-20,223.350006,224.160004,221.339996,221.639999,220.054398,208300
2022-04-21,223.320007,225.960007,216.839996,216.889999,215.338379,399500
2022-04-22,214.259995,215.399994,210.309998,210.460007,208.954391,400900
2022-04-25,209.029999,213.399994,208.630005,213.369995,211.843567,306100
2022-04-26,211.440002,211.679993,204.550003,205.789993,204.317780,528000
2022-04-27,205.789993,210.044998,205.729996,207.889999,206.402771,288800
2022-04-28,210.679993,215.419998,208.800003,214.039993,212.508774,256800
2022-04-29,213.130005,215.880005,209.580002,209.740005,208.239548,317800
2022-05-02,209.500000,211.080002,206.820007,210.559998,209.053665,280900
2022-05-03,214.139999,215.860001,212.610001,214.229996,212.697403,382900
2022-05-04,208.779999,212.449997,202.949997,211.750000,210.235153,1332300
2022-05-05,206.399994,206.399994,199.449997,202.059998,200.614471,565800
2022-05-06,199.089996,200.449997,194.699997,197.860001,196.444519,693700
2022-05-09,192.910004,194.110001,190.350006,190.559998,189.196747,597900
2022-05-10,194.449997,194.880005,187.725006,190.710007,189.345688,909600
2022-05-11,190.119995,195.130005,188.330002,188.500000,187.151489,519200
2022-05-12,185.500000,190.800003,183.972000,188.990005,187.637985,628900
2022-05-13,191.029999,196.220001,190.199997,193.910004,192.522781,494100
2022-05-16,192.509995,192.509995,186.970001,187.610001,186.267853,599700
2022-05-17,191.600006,193.360001,190.179993,192.369995,190.993790,808700
2022-05-18,188.380005,189.000000,181.669998,183.169998,181.859619,882300
2022-05-19,183.500000,190.020004,183.179993,188.440002,187.091919,666600
2022-05-20,192.050003,193.199997,184.630005,189.479996,188.124466,643700
2022-05-23,188.529999,190.839996,186.960999,189.660004,188.303192,405500
2022-05-24,190.330002,191.279999,188.610001,190.520004,189.157043,302600
2022-05-25,188.089996,192.634995,188.020004,191.039993,189.673309,269100
2022-05-26,192.119995,198.139999,192.119995,197.020004,195.610535,417200
2022-05-27,200.399994,201.869995,199.770004,201.860001,200.415909,437800
2022-05-31,195.779999,196.699997,193.223007,194.970001,193.575195,461300
2022-06-01,192.009995,192.899994,187.759995,189.169998,187.816696,558400
2022-06-02,190.899994,198.000000,190.776001,197.880005,196.464386,399400
2022-06-03,192.610001,193.949997,189.434998,189.710007,188.352829,535700
2022-06-06,192.600006,194.250000,191.460007,193.270004,191.887360,279600
2022-06-07,189.399994,191.410004,187.919998,191.160004,189.792465,337000
2022-06-08,191.559998,194.839996,190.759995,191.869995,190.497375,499500
2022-06-09,189.309998,194.429993,186.949997,187.449997,186.108994,614700
2022-06-10,182.789993,183.679993,180.669998,181.820007,180.519287,416800
2022-06-13,174.119995,175.440002,171.210007,171.509995,170.283020,659800
2022-06-14,171.429993,172.220001,167.449997,168.750000,167.542770,640900
2022-06-15,172.809998,178.570007,172.429993,176.869995,175.604675,682200
2022-06-16,176.899994,180.024994,172.720001,174.059998,172.814789,802300
2022-06-17,175.880005,177.350006,173.240997,176.029999,174.770691,788700
2022-06-21,183.500000,185.490005,182.910004,184.429993,183.110596,621200
2022-06-22,181.360001,185.539993,181.020004,183.750000,182.435471,608700
2022-06-23,183.839996,186.119995,182.820007,185.610001,184.282166,375800
2022-06-24,186.759995,192.059998,186.500000,191.940002,190.566879,367400
2022-06-27,188.919998,189.479996,186.350006,186.460007,185.126083,458500
2022-06-28,188.339996,189.960007,184.990005,185.070007,183.746033,342100
2022-06-29,182.919998,185.445007,182.039993,184.800003,183.477951,456700
2022-06-30,181.339996,185.410004,179.270004,183.479996,182.167389,449900
2022-07-01,183.119995,187.970001,182.820007,187.940002,186.595490,338300
2022-07-05,185.460007,190.119995,184.860001,189.979996,188.620895,300700
2022-07-06,188.809998,190.490005,186.240005,189.809998,188.452118,267200
2022-07-07,190.839996,192.750000,190.740005,192.570007,191.192383,235200
2022-07-08,191.460007,194.979996,191.460007,193.630005,192.244797,240700
2022-07-11,192.770004,193.839996,190.470001,190.679993,189.315887,427400
2022-07-12,191.639999,192.449997,188.679993,188.860001,187.508911,446600
2022-07-13,187.039993,192.000000,186.580002,191.119995,189.752731,263800
2022-07-14,188.970001,190.309998,185.317993,188.750000,187.399689,466100
2022-07-15,191.389999,195.550003,190.720001,193.470001,192.085938,469500
2022-07-18,198.979996,199.619995,195.020004,195.080002,193.684418,547700
2022-07-19,200.220001,201.600006,198.809998,198.979996,197.556503,537600
2022-07-20,195.850006,198.095001,194.350006,195.589996,194.190765,421300
2022-07-21,198.179993,202.199997,198.179993,202.039993,200.594620,361200
2022-07-22,202.619995,204.419998,200.039993,200.429993,198.996124,207800
2022-07-25,203.300003,203.610001,201.000000,201.610001,200.167694,265000
2022-07-26,197.860001,198.160004,194.860001,195.649994,194.250320,261400
2022-07-27,198.250000,201.190002,197.050003,200.729996,199.293991,368500
2022-07-28,205.020004,208.718002,203.699997,207.490005,206.005630,420300
2022-07-29,209.399994,211.250000,208.440002,211.229996,209.718872,337600
2022-08-01,213.889999,214.539993,211.729996,213.210007,211.684723,380100
2022-08-02,211.380005,214.440002,210.548004,211.039993,209.530228,422200
2022-08-03,211.839996,216.024994,211.009995,215.699997,214.156891,349100
2022-08-04,215.779999,217.470001,214.199997,216.000000,214.454758,276400
2022-08-05,212.149994,213.839996,210.699997,211.940002,210.423798,310600
2022-08-08,213.300003,215.403000,212.925003,213.559998,212.032211,212800
2022-08-09,212.789993,212.830002,210.000000,210.470001,208.964310,246100
2022-08-10,215.850006,216.839996,214.059998,215.000000,213.461899,181300
2022-08-11,216.619995,216.779999,214.399994,215.270004,213.729980,299900
2022-08-12,214.720001,215.830002,214.009995,215.809998,214.266113,176800
2022-08-15,214.539993,215.389999,213.529999,214.660004,213.124344,96400
2022-08-16,209.949997,212.800003,209.529999,212.160004,210.642227,288300
2022-08-17,210.839996,213.360001,209.350006,211.380005,209.867813,221200
2022-08-18,211.080002,212.380005,209.529999,212.369995,210.850708,252800
2022-08-19,208.740005,208.860001,205.570007,207.039993,205.558838,220100
2022-08-22,202.500000,203.580002,199.695007,200.559998,199.125198,473400
2022-08-23,201.479996,204.529999,201.479996,201.899994,200.455612,211800
2022-08-24,201.479996,205.210007,201.240005,203.600006,202.143463,173800
2022-08-25,204.559998,207.089996,203.949997,206.919998,205.439713,202600
2022-08-26,204.500000,205.410004,197.750000,197.789993,196.375015,279500
2022-08-29,198.369995,200.160004,198.080002,198.990005,197.566452,271300
2022-08-30,199.250000,199.979996,194.550003,195.429993,194.031906,375900
2022-08-31,195.639999,196.320007,193.800003,194.660004,193.267426,325700
2022-09-01,192.500000,194.050003,190.080002,193.850006,192.463211,308600
2022-09-02,196.020004,198.169998,190.389999,191.179993,189.812302,334900
2022-09-06,188.710007,191.119995,187.169998,190.350006,188.988251,444800
2022-09-07,192.240005,195.419998,191.880005,195.270004,193.873062,156600
2022-09-08,190.300003,194.000000,189.300003,193.710007,192.324219,245900
2022-09-09,197.179993,197.820007,195.570007,195.800003,194.399261,266500
2022-09-12,200.479996,202.809998,200.479996,201.970001,200.525116,321100
2022-09-13,197.720001,198.429993,195.029999,195.520004,194.121262,339300
2022-09-14,198.800003,201.080002,197.979996,199.619995,198.191925,437700
2022-09-15,198.440002,201.360001,196.470001,196.639999,195.233246,290800
2022-09-16,196.380005,197.440002,195.240005,196.899994,195.491379,355500
2022-09-19,194.710007,198.529999,194.710007,198.440002,197.020370,183200
2022-09-20,194.699997,194.960007,191.979996,194.000000,192.612137,578700
2022-09-21,192.779999,196.740005,192.100006,192.479996,191.103012,421300
2022-09-22,191.339996,191.580002,187.850006,189.130005,187.776978,527200
2022-09-23,186.550003,186.630005,183.630005,186.250000,184.917587,577100
2022-09-26,187.279999,190.309998,185.740005,186.429993,185.096283,275200
2022-09-27,190.199997,191.119995,186.529999,189.190002,187.836548,413900
2022-09-28,187.179993,191.789993,185.419998,191.229996,189.861954,433200
2022-09-29,185.639999,186.910004,183.149994,186.419998,185.086365,444600
2022-09-30,184.850006,188.229996,184.570007,185.000000,183.676529,282600
2022-10-03,183.860001,187.759995,182.789993,186.699997,185.364365,412900
2022-10-04,192.529999,196.050003,192.529999,193.779999,192.393707,509600
2022-10-05,189.410004,194.649994,187.429993,193.520004,192.135574,361200
2022-10-06,190.740005,192.240005,189.210999,190.880005,189.514465,332600
2022-10-07,187.440002,187.570007,184.699997,185.000000,183.676529,340400
2022-10-10,184.580002,184.850006,181.020004,182.110001,180.807205,493500
2022-10-11,183.350006,186.000000,182.000000,183.149994,181.839752,322000
2022-10-12,183.000000,184.309998,182.000000,182.500000,181.194412,319600
2022-10-13,178.000000,184.000000,176.820007,183.449997,182.137604,463100
2022-10-14,185.580002,186.270004,180.570007,180.630005,179.337784,388100
2022-10-17,186.720001,189.089996,185.899994,188.589996,187.240829,308500
2022-10-18,192.740005,193.479996,189.889999,191.020004,189.653458,264300
2022-10-19,189.119995,189.710007,186.100006,187.570007,186.228149,179100
2022-10-20,187.570007,189.669998,185.570007,186.660004,185.324646,260600
2022-10-21,184.899994,188.690002,184.149994,188.369995,187.022415,285800
2022-10-24,189.500000,192.779999,189.410004,191.729996,190.358368,399700
2022-10-25,194.139999,198.893005,194.070007,196.509995,195.104172,352600
2022-10-26,195.660004,199.440002,195.360001,197.179993,195.769379,257300
2022-10-27,198.759995,199.205002,196.080002,196.289993,194.885742,261200
2022-10-28,196.619995,199.169998,195.820007,198.649994,197.228867,356600
2022-10-31,196.740005,198.100006,195.270004,196.770004,195.362320,277900
2022-11-01,200.860001,201.720001,195.600006,196.960007,195.550964,299200
2022-11-02,192.899994,197.634995,190.289001,191.589996,190.219376,595000
2022-11-03,189.160004,193.779999,188.929993,192.520004,191.142731,528200
2022-11-04,201.690002,203.000000,197.220001,199.199997,197.774933,565300
2022-11-07,200.419998,201.000000,198.645004,199.889999,198.460007,298700
2022-11-08,202.179993,206.360001,201.960007,204.300003,202.838455,385900
2022-11-09,202.240005,205.119995,201.250000,201.490005,200.048553,261300
2022-11-10,211.880005,214.229996,210.822006,212.800003,211.277649,445800
2022-11-11,215.000000,218.539993,214.410004,216.860001,215.308594,439700
2022-11-14,215.899994,216.589996,212.759995,212.759995,211.237930,341900
2022-11-15,215.940002,216.889999,212.580002,215.440002,213.898758,289800
2022-11-16,214.399994,215.160004,213.300003,213.940002,212.409485,194100
2022-11-17,211.100006,213.802994,210.949997,213.550003,212.022278,347900
2022-11-18,214.429993,216.429993,213.600006,216.330002,214.782394,143500
2022-11-21,214.860001,216.000000,213.934998,214.119995,212.588196,181700
2022-11-22,214.910004,217.020004,214.485001,216.360001,214.812180,162600
2022-11-23,216.610001,218.494995,216.449997,217.589996,216.033371,213200
2022-11-25,217.580002,218.899994,217.559998,218.139999,216.579437,70200
2022-11-28,218.970001,219.889999,215.830002,215.949997,214.405106,203600
2022-11-29,215.550003,217.119995,215.074997,215.220001,213.680328,223500
2022-11-30,219.649994,223.050003,218.080002,223.050003,221.454315,282600
2022-12-01,226.179993,228.399994,224.940002,228.080002,226.448334,299200
2022-12-02,224.639999,226.679993,223.410004,226.580002,224.959061,353700
2022-12-05,226.919998,227.039993,223.679993,223.679993,222.079803,372300
2022-12-06,223.490005,223.830002,218.949997,221.100006,219.518280,301300
2022-12-07,220.990005,222.720001,219.770004,220.080002,218.505569,194800
2022-12-08,219.630005,220.690002,218.699997,220.330002,218.753784,228800
2022-12-09,219.979996,221.539993,219.419998,220.720001,219.140991,150100
2022-12-12,222.289993,222.764999,221.000000,222.529999,220.938034,147000
2022-12-13,229.220001,230.171997,222.929993,225.490005,223.876862,343300
2022-12-14,225.919998,227.320007,224.110001,225.179993,223.569077,205300
2022-12-15,224.029999,224.580002,221.160004,222.399994,220.808960,221400
2022-12-16,221.050003,222.330002,218.110001,218.110001,216.549652,155900
2022-12-19,218.380005,218.380005,216.080002,216.130005,214.583832,192700
2022-12-20,213.449997,214.979996,213.210007,214.089996,212.558411,208800
2022-12-21,213.779999,215.020004,213.539993,213.899994,212.369766,335000
2022-12-22,213.199997,213.360001,210.350006,212.559998,211.039352,180600
2022-12-23,210.800003,212.309998,209.880005,211.009995,209.500443,222000
2022-12-27,211.800003,212.970001,210.300003,212.000000,210.483368,190300
2022-12-28,212.000000,213.240005,210.035004,210.250000,208.745880,163200
2022-12-29,213.789993,216.929001,213.699997,216.589996,215.040527,189300
2022-12-30,215.539993,216.289993,212.804993,214.220001,212.687485,141200
2023-01-03,216.660004,218.759995,213.970001,215.369995,213.829254,316400
2023-01-04,219.199997,219.669998,216.610001,219.669998,218.098495,354700
2023-01-05,217.250000,218.449997,215.770004,216.080002,214.534180,205900
2023-01-06,216.839996,224.804993,216.199997,224.080002,222.476944,212900
2023-01-09,230.000000,232.750000,228.770004,228.770004,227.133408,564700
2023-01-10,230.100006,232.130005,229.259995,231.949997,230.290649,297700
2023-01-11,232.960007,234.880005,232.440002,233.710007,232.038055,332600
2023-01-12,234.119995,237.100006,232.669998,235.839996,234.152817,329800
2023-01-13,234.779999,236.449997,234.610001,235.919998,234.232239,186400
2023-01-17,237.360001,239.796005,237.360001,237.860001,236.158371,340100
2023-01-18,241.940002,242.639999,239.710007,239.710007,237.995132,566200
2023-01-19,239.449997,240.000000,236.669998,237.990005,236.287445,605100
2023-01-20,240.199997,242.500000,239.520004,242.380005,240.646042,311800
2023-01-23,241.949997,245.279999,241.660004,243.639999,241.897018,373100
2023-01-24,242.699997,244.434998,241.809998,244.039993,242.294144,283700
2023-01-25,242.759995,245.779999,242.360001,245.580002,243.823135,275200
2023-01-26,246.759995,248.503006,246.300003,247.770004,245.997482,362500
2023-01-27,248.820007,256.082001,248.820007,253.720001,251.904907,802900
2023-01-30,253.750000,255.059998,250.600006,251.250000,249.452576,481300
2023-01-31,246.600006,251.589996,246.509995,251.309998,249.512146,708600
2023-02-01,249.809998,256.459991,249.229996,253.320007,251.507767,786100
2023-02-02,265.200012,270.350006,262.609985,265.480011,263.580780,1191400
2023-02-03,260.450012,264.000000,259.700012,260.040009,258.179688,776300
2023-02-06,260.399994,263.010010,258.959991,261.309998,259.440613,395300
2023-02-07,262.510010,267.250000,262.278015,266.910004,265.000549,464800
2023-02-08,266.459991,267.839996,265.149994,266.559998,264.653046,445200
2023-02-09,269.579987,270.119995,265.070007,266.309998,264.404846,306600
2023-02-10,258.299988,260.130005,256.920013,259.679993,257.822266,564700
2023-02-13,261.609985,264.899994,261.160004,263.440002,261.555359,232000
2023-02-14,261.250000,266.200012,260.980011,265.609985,263.709839,198100
2023-02-15,263.989990,267.304993,263.989990,267.230011,265.318268,282600
2023-02-16,265.309998,268.704987,264.135010,265.880005,263.977905,217500
2023-02-17,264.890015,267.589996,264.359985,266.880005,264.970764,251800
2023-02-21,263.040009,263.619995,261.779999,262.799988,260.919922,331800
2023-02-22,261.809998,262.285004,259.570007,260.600006,258.735687,286900
2023-02-23,263.959991,264.619995,261.260010,262.149994,260.274597,258000
2023-02-24,257.700012,260.019989,257.079987,259.109985,257.256317,246200
2023-02-27,260.880005,262.600006,260.519989,261.359985,259.490234,195600
2023-02-28,259.720001,262.089996,258.885010,260.369995,258.507324,351700
2023-03-01,265.700012,265.799988,262.140015,262.720001,260.840515,203300
2023-03-02,262.320007,265.049988,261.500000,264.579987,262.687195,203500
2023-03-03,271.899994,273.144989,270.535004,271.450012,269.508087,494700
2023-03-06,273.500000,273.839996,269.929993,270.359985,268.425842,752100
2023-03-07,273.540009,274.079987,268.140015,268.670013,266.747955,269500
2023-03-08,268.570007,270.760010,267.329987,269.660004,267.730865,165000
2023-03-09,268.149994,268.769989,263.130005,264.679993,262.786499,242300
2023-03-10,265.769989,265.769989,259.350006,261.230011,259.361176,476400
2023-03-13,258.200012,261.649994,257.820007,260.059998,258.199554,310500
2023-03-14,262.559998,263.790009,260.579987,262.899994,261.019226,419800
2023-03-15,254.289993,257.000000,252.169998,256.290009,254.456528,405900
2023-03-16,256.320007,265.309998,256.320007,264.359985,262.468781,413300
2023-03-17,258.339996,260.359985,256.980011,259.200012,257.345703,354500
2023-03-20,262.739990,263.739990,260.640015,262.480011,260.602234,262400
2023-03-21,265.700012,267.299988,265.220001,266.640015,264.732483,262000
2023-03-22,269.059998,271.000000,265.170013,265.170013,263.273010,284200
2023-03-23,269.040009,270.720001,264.222992,266.119995,264.216187,327300
2023-03-24,264.230011,265.714996,261.260010,265.369995,263.471558,326800
2023-03-27,268.200012,268.630005,265.450012,266.170013,264.265839,237100
2023-03-28,266.809998,266.950012,264.899994,266.309998,264.404846,200500
2023-03-29,269.790009,270.239990,267.959991,268.869995,266.946533,186100
2023-03-30,269.279999,270.000000,267.799988,268.899994,266.976288,251400
2023-03-31,270.720001,272.109985,270.190002,270.940002,269.001709,237300
2023-04-03,270.200012,271.519989,268.799988,270.940002,269.001709,186300
2023-04-04,273.380005,273.660004,270.204987,270.829987,268.892487,194400
2023-04-05,274.989990,275.279999,269.500000,270.549988,268.614502,364800
2023-04-06,269.500000,273.720001,269.500000,271.940002,269.994568,402700
2023-04-10,270.079987,273.299011,270.076996,272.989990,271.037048,202400
2023-04-11,274.260010,275.630005,273.500000,274.220001,272.258240,227500
2023-04-12,277.380005,278.195007,275.934998,276.630005,274.651001,294200
2023-04-13,283.000000,284.859985,279.720001,282.940002,280.915863,679800
2023-04-14,284.940002,286.609985,284.350006,285.529999,283.487335,462000
2023-04-17,280.619995,281.399994,277.920013,281.040009,279.029480,337500
2023-04-18,280.140015,281.640015,278.925995,280.600006,278.592621,309300
2023-04-19,279.959991,280.190002,278.220001,278.630005,276.636719,271900
2023-04-20,273.200012,276.660004,272.700012,276.000000,274.025513,428800
2023-04-21,276.809998,278.774994,274.779999,278.029999,276.040985,324300
2023-04-24,278.839996,280.644012,278.839996,280.190002,280.190002,316000
2023-04-25,279.959991,280.179993,277.140015,277.209991,277.209991,249800
2023-04-26,278.220001,279.239990,274.630005,275.410004,275.410004,325100
2023-04-27,276.380005,278.869995,275.299988,278.239990,278.239990,466300
2023-04-28,275.260010,278.964996,274.619995,278.640015,278.640015,383500
